Port,Protocol,Count
103811,tcp,1
103812,tcp,1
103813,tcp,1
103814,tcp,1
103815,tcp,1
103816,tcp,1
103817,tcp,1
103818,tcp,1
103819,tcp,1
103820,tcp,1
103821,tcp,1
103822,tcp,1
103823,tcp,1
103824,tcp,1
103825,tcp,1
103826,tcp,1
103827,tcp,1
103828,tcp,1
103829,tcp,1
103830,tcp,1
103831,tcp,1
103832,tcp,1
103833,tcp,1
103834,tcp,1
103835,tcp,1
103836,tcp,1
103837,tcp,1
103838,tcp,1
103839,tcp,1
103840,tcp,1
103841,tcp,1
103842,tcp,1
103843,tcp,1
103844,tcp,1
103845,tcp,1
103846,tcp,1
103847,tcp,1
103848,tcp,1
103849,tcp,1
103850,tcp,1
103851,tcp,1
103852,tcp,1
103853,tcp,1
103854,tcp,1
103855,tcp,1
103856,tcp,1
103857,tcp,1
103858,tcp,1
103859,tcp,1
103860,tcp,1
103861,tcp,1
103862,tcp,1
103863,tcp,1
103864,tcp,1
103865,tcp,1
103866,tcp,1
103867,tcp,1
103868,tcp,1
103869,tcp,1
103870,tcp,1
103871,tcp,1
103872,tcp,1
103873,tcp,1
103874,tcp,1
103875,tcp,1
103876,tcp,1
103877,tcp,1
103878,tcp,1
103879,tcp,1
103880,tcp,1
103881,tcp,1
103882,tcp,1
103883,tcp,1
103884,tcp,1
103885,tcp,1
103886,tcp,1
103887,tcp,1
103888,tcp,1
103889,tcp,1
103890,tcp,1
103891,tcp,1
103892,tcp,1
103893,tcp,1
103894,tcp,1
103895,tcp,1
103896,tcp,1
103897,tcp,1
103898,tcp,1
103899,tcp,1
103900,tcp,1
103901,tcp,1
103902,tcp,1
103903,tcp,1
103904,tcp,1
103905,tcp,1
103906,tcp,1
103907,tcp,1
103908,tcp,1
103909,tcp,1
103910,tcp,1
103911,tcp,1
103912,tcp,1
103913,tcp,1
103914,tcp,1
103915,tcp,1
103916,tcp,1
103917,tcp,1
103918,tcp,1
103919,tcp,1
103920,tcp,1
103921,tcp,1
103922,tcp,1
103923,tcp,1
103924,tcp,1
103925,tcp,1
103926,tcp,1
103927,tcp,1
103928,tcp,1
103929,tcp,1
103930,tcp,1
103931,tcp,1
103932,tcp,1
103933,tcp,1
103934,tcp,1
103935,tcp,1
103936,tcp,1
103937,tcp,1
103938,tcp,1
103939,tcp,1
103940,tcp,1
103941,tcp,1
103942,tcp,1
103943,tcp,1
103944,tcp,1
103945,tcp,1
103946,tcp,1
103947,tcp,1
103948,tcp,1
103949,tcp,1
103950,tcp,1
103951,tcp,1
103952,tcp,1
103953,tcp,1
103954,tcp,1
103955,tcp,1
103956,tcp,1
103957,tcp,1
103958,tcp,1
103959,tcp,1
103960,tcp,1
103961,tcp,1
103962,tcp,1
103963,tcp,1
103964,tcp,1
103965,tcp,1
103966,tcp,1
103967,tcp,1
103968,tcp,1
103969,tcp,1
103970,tcp,1
103971,tcp,1
103972,tcp,1
103973,tcp,1
103974,tcp,1
103975,tcp,1
103976,tcp,1
103977,tcp,1
103978,tcp,1
103979,tcp,1
103980,tcp,1
103981,tcp,1
103982,tcp,1
103983,tcp,1
103984,tcp,1
103985,tcp,1
103986,tcp,1
103987,tcp,1
103988,tcp,1
103989,tcp,1
103990,tcp,1
103991,tcp,1
103992,tcp,1
103993,tcp,1
103994,tcp,1
103995,tcp,1
103996,tcp,1
103997,tcp,1
103998,tcp,1
103999,tcp,1
104000,tcp,1
104001,tcp,1
104002,tcp,1
104003,tcp,1
104004,tcp,1
104005,tcp,1
104006,tcp,1
104007,tcp,1
104008,tcp,1
104009,tcp,1
104010,tcp,1
104011,tcp,1
104012,tcp,1
104013,tcp,1
104014,tcp,1
104015,tcp,1
104016,tcp,1
104017,tcp,1
104018,tcp,1
104019,tcp,1
104020,tcp,1
104021,tcp,1
104022,tcp,1
104023,tcp,1
104024,tcp,1
104025,tcp,1
104026,tcp,1
104027,tcp,1
104028,tcp,1
104029,tcp,1
104030,tcp,1
104031,tcp,1
104032,tcp,1
104033,tcp,1
104034,tcp,1
104035,tcp,1
104036,tcp,1
104037,tcp,1
104038,tcp,1
104039,tcp,1
104040,tcp,1
104041,tcp,1
104042,tcp,1
104043,tcp,1
104044,tcp,1
104045,tcp,1
104046,tcp,1
104047,tcp,1
104048,tcp,1
104049,tcp,1
104050,tcp,1
104051,tcp,1
104052,tcp,1
104053,tcp,1
104054,tcp,1
104055,tcp,1
104056,tcp,1
104057,tcp,1
104058,tcp,1
104059,tcp,1
104060,tcp,1
104061,tcp,1
104062,tcp,1
104063,tcp,1
104064,tcp,1
104065,tcp,1
104066,tcp,1
104067,tcp,1
104068,tcp,1
104069,tcp,1
104070,tcp,1
104071,tcp,1
104072,tcp,1
104073,tcp,1
104074,tcp,1
104075,tcp,1
104076,tcp,1
104077,tcp,1
104078,tcp,1
104079,tcp,1
104080,tcp,1
104081,tcp,1
104082,tcp,1
104083,tcp,1
104084,tcp,1
104085,tcp,1
104086,tcp,1
104087,tcp,1
104088,tcp,1
104089,tcp,1
104090,tcp,1
104091,tcp,1
104092,tcp,1
104093,tcp,1
104094,tcp,1
104095,tcp,1
104096,tcp,1
104097,tcp,1
104098,tcp,1
104099,tcp,1
104100,tcp,1
104101,tcp,1
104102,tcp,1
104103,tcp,1
104104,tcp,1
104105,tcp,1
104106,tcp,1
104107,tcp,1
104108,tcp,1
104109,tcp,1
104110,tcp,1
104111,tcp,1
104112,tcp,1
104113,tcp,1
104114,tcp,1
104115,tcp,1
104116,tcp,1
104117,tcp,1
104118,tcp,1
104119,tcp,1
104120,tcp,1
104121,tcp,1
104122,tcp,1
104123,tcp,1
104124,tcp,1
104125,tcp,1
104126,tcp,1
104127,tcp,1
104128,tcp,1
104129,tcp,1
104130,tcp,1
104131,tcp,1
104132,tcp,1
104133,tcp,1
104134,tcp,1
104135,tcp,1
104136,tcp,1
104137,tcp,1
104138,tcp,1
104139,tcp,1
104140,tcp,1
104141,tcp,1
104142,tcp,1
104143,tcp,1
104144,tcp,1
104145,tcp,1
104146,tcp,1
104147,tcp,1
104148,tcp,1
104149,tcp,1
104150,tcp,1
104151,tcp,1
104152,tcp,1
104153,tcp,1
104154,tcp,1
104155,tcp,1
104156,tcp,1
104157,tcp,1
104158,tcp,1
104159,tcp,1
104160,tcp,1
104161,tcp,1
104162,tcp,1
104163,tcp,1
104164,tcp,1
104165,tcp,1
104166,tcp,1
104167,tcp,1
104168,tcp,1
104169,tcp,1
104170,tcp,1
104171,tcp,1
104172,tcp,1
104173,tcp,1
104174,tcp,1
104175,tcp,1
104176,tcp,1
104177,tcp,1
104178,tcp,1
104179,tcp,1
104180,tcp,1
104181,tcp,1
104182,tcp,1
104183,tcp,1
104184,tcp,1
104185,tcp,1
104186,tcp,1
104187,tcp,1
104188,tcp,1
104189,tcp,1
104190,tcp,1
104191,tcp,1
104192,tcp,1
104193,tcp,1
104194,tcp,1
104195,tcp,1
104196,tcp,1
104197,tcp,1
104198,tcp,1
104199,tcp,1
104200,tcp,1
104201,tcp,1
104202,tcp,1
104203,tcp,1
104204,tcp,1
104205,tcp,1
104206,tcp,1
104207,tcp,1
104208,tcp,1
104209,tcp,1
104210,tcp,1
104211,tcp,1
104212,tcp,1
104213,tcp,1
104214,tcp,1
104215,tcp,1
104216,tcp,1
104217,tcp,1
104218,tcp,1
104219,tcp,1
104220,tcp,1
104221,tcp,1
104222,tcp,1
104223,tcp,1
104224,tcp,1
104225,tcp,1
104226,tcp,1
104227,tcp,1
104228,tcp,1
104229,tcp,1
104230,tcp,1
104231,tcp,1
104232,tcp,1
104233,tcp,1
104234,tcp,1
104235,tcp,1
104236,tcp,1
104237,tcp,1
104238,tcp,1
104239,tcp,1
104240,tcp,1
104241,tcp,1
104242,tcp,1
104243,tcp,1
104244,tcp,1
104245,tcp,1
104246,tcp,1
104247,tcp,1
104248,tcp,1
104249,tcp,1
104250,tcp,1
104251,tcp,1
104252,tcp,1
104253,tcp,1
104254,tcp,1
104255,tcp,1
104256,tcp,1
104257,tcp,1
104258,tcp,1
104259,tcp,1
104260,tcp,1
104261,tcp,1
104262,tcp,1
104263,tcp,1
104264,tcp,1
104265,tcp,1
104266,tcp,1
104267,tcp,1
104268,tcp,1
104269,tcp,1
104270,tcp,1
104271,tcp,1
104272,tcp,1
104273,tcp,1
104274,tcp,1
104275,tcp,1
104276,tcp,1
104277,tcp,1
104278,tcp,1
104279,tcp,1
104280,tcp,1
104281,tcp,1
104282,tcp,1
104283,tcp,1
104284,tcp,1
104285,tcp,1
104286,tcp,1
104287,tcp,1
104288,tcp,1
104289,tcp,1
104290,tcp,1
104291,tcp,1
104292,tcp,1
104293,tcp,1
104294,tcp,1
104295,tcp,1
104296,tcp,1
104297,tcp,1
104298,tcp,1
104299,tcp,1
104300,tcp,1
104301,tcp,1
104302,tcp,1
104303,tcp,1
104304,tcp,1
104305,tcp,1
104306,tcp,1
104307,tcp,1
104308,tcp,1
104309,tcp,1
104310,tcp,1
104311,tcp,1
104312,tcp,1
104313,tcp,1
104314,tcp,1
104315,tcp,1
104316,tcp,1
104317,tcp,1
104318,tcp,1
104319,tcp,1
104320,tcp,1
104321,tcp,1
104322,tcp,1
104323,tcp,1
104324,tcp,1
104325,tcp,1
104326,tcp,1
104327,tcp,1
104328,tcp,1
104329,tcp,1
104330,tcp,1
104331,tcp,1
104332,tcp,1
104333,tcp,1
104334,tcp,1
104335,tcp,1
104336,tcp,1
104337,tcp,1
104338,tcp,1
104339,tcp,1
104340,tcp,1
104341,tcp,1
104342,tcp,1
104343,tcp,1
104344,tcp,1
104345,tcp,1
104346,tcp,1
104347,tcp,1
104348,tcp,1
104349,tcp,1
104350,tcp,1
104351,tcp,1
104352,tcp,1
104353,tcp,1
104354,tcp,1
104355,tcp,1
104356,tcp,1
104357,tcp,1
104358,tcp,1
104359,tcp,1
104360,tcp,1
104361,tcp,1
104362,tcp,1
104363,tcp,1
104364,tcp,1
104365,tcp,1
104366,tcp,1
104367,tcp,1
104368,tcp,1
104369,tcp,1
104370,tcp,1
104371,tcp,1
104372,tcp,1
104373,tcp,1
104374,tcp,1
104375,tcp,1
104376,tcp,1
104377,tcp,1
104378,tcp,1
104379,tcp,1
104380,tcp,1
104381,tcp,1
104382,tcp,1
104383,tcp,1
104384,tcp,1
104385,tcp,1
104386,tcp,1
104387,tcp,1
104388,tcp,1
104389,tcp,1
104390,tcp,1
104391,tcp,1
104392,tcp,1
104393,tcp,1
104394,tcp,1
104395,tcp,1
104396,tcp,1
104397,tcp,1
104398,tcp,1
104399,tcp,1
104400,tcp,1
104401,tcp,1
104402,tcp,1
104403,tcp,1
104404,tcp,1
104405,tcp,1
104406,tcp,1
104407,tcp,1
104408,tcp,1
104409,tcp,1
104410,tcp,1
104411,tcp,1
104412,tcp,1
104413,tcp,1
104414,tcp,1
104415,tcp,1
104416,tcp,1
104417,tcp,1
104418,tcp,1
104419,tcp,1
104420,tcp,1
104421,tcp,1
104422,tcp,1
104423,tcp,1
104424,tcp,1
104425,tcp,1
104426,tcp,1
104427,tcp,1
104428,tcp,1
104429,tcp,1
104430,tcp,1
104431,tcp,1
104432,tcp,1
104433,tcp,1
104434,tcp,1
104435,tcp,1
104436,tcp,1
104437,tcp,1
104438,tcp,1
104439,tcp,1
104440,tcp,1
104441,tcp,1
104442,tcp,1
104443,tcp,1
104444,tcp,1
104445,tcp,1
104446,tcp,1
104447,tcp,1
104448,tcp,1
104449,tcp,1
104450,tcp,1
104451,tcp,1
104452,tcp,1
104453,tcp,1
104454,tcp,1
104455,tcp,1
104456,tcp,1
104457,tcp,1
104458,tcp,1
104459,tcp,1
104460,tcp,1
104461,tcp,1
104462,tcp,1
104463,tcp,1
104464,tcp,1
104465,tcp,1
104466,tcp,1
104467,tcp,1
104468,tcp,1
104469,tcp,1
104470,tcp,1
104471,tcp,1
104472,tcp,1
104473,tcp,1
104474,tcp,1
104475,tcp,1
104476,tcp,1
104477,tcp,1
104478,tcp,1
104479,tcp,1
104480,tcp,1
104481,tcp,1
104482,tcp,1
104483,tcp,1
104484,tcp,1
104485,tcp,1
104486,tcp,1
104487,tcp,1
104488,tcp,1
104489,tcp,1
104490,tcp,1
104491,tcp,1
104492,tcp,1
104493,tcp,1
104494,tcp,1
104495,tcp,1
104496,tcp,1
104497,tcp,1
104498,tcp,1
104499,tcp,1
104500,tcp,1
104501,tcp,1
104502,tcp,1
104503,tcp,1
104504,tcp,1
104505,tcp,1
104506,tcp,1
104507,tcp,1
104508,tcp,1
104509,tcp,1
104510,tcp,1
104511,tcp,1
104512,tcp,1
104513,tcp,1
104514,tcp,1
104515,tcp,1
104516,tcp,1
104517,tcp,1
104518,tcp,1
104519,tcp,1
104520,tcp,1
104521,tcp,1
104522,tcp,1
104523,tcp,1
104524,tcp,1
104525,tcp,1
104526,tcp,1
104527,tcp,1
104528,tcp,1
104529,tcp,1
104530,tcp,1
104531,tcp,1
104532,tcp,1
104533,tcp,1
104534,tcp,1
104535,tcp,1
104536,tcp,1
104537,tcp,1
104538,tcp,1
104539,tcp,1
104540,tcp,1
104541,tcp,1
104542,tcp,1
104543,tcp,1
104544,tcp,1
104545,tcp,1
104546,tcp,1
104547,tcp,1
104548,tcp,1
104549,tcp,1
104550,tcp,1
104551,tcp,1
104552,tcp,1
104553,tcp,1
104554,tcp,1
104555,tcp,1
104556,tcp,1
104557,tcp,1
104558,tcp,1
104559,tcp,1
104560,tcp,1
104561,tcp,1
104562,tcp,1
104563,tcp,1
104564,tcp,1
104565,tcp,1
104566,tcp,1
104567,tcp,1
104568,tcp,1
104569,tcp,1
104570,tcp,1
104571,tcp,1
104572,tcp,1
104573,tcp,1
104574,tcp,1
104575,tcp,1
104576,tcp,1
104577,tcp,1
104578,tcp,1
104579,tcp,1
104580,tcp,1
104581,tcp,1
104582,tcp,1
104583,tcp,1
104584,tcp,1
104585,tcp,1
104586,tcp,1
104587,tcp,1
104588,tcp,1
104589,tcp,1
104590,tcp,1
104591,tcp,1
104592,tcp,1
104593,tcp,1
104594,tcp,1
104595,tcp,1
104596,tcp,1
104597,tcp,1
104598,tcp,1
104599,tcp,1
104600,tcp,1
104601,tcp,1
104602,tcp,1
104603,tcp,1
104604,tcp,1
104605,tcp,1
104606,tcp,1
104607,tcp,1
104608,tcp,1
104609,tcp,1
104610,tcp,1
104611,tcp,1
104612,tcp,1
104613,tcp,1
104614,tcp,1
104615,tcp,1
104616,tcp,1
104617,tcp,1
104618,tcp,1
104619,tcp,1
104620,tcp,1
104621,tcp,1
104622,tcp,1
104623,tcp,1
104624,tcp,1
104625,tcp,1
104626,tcp,1
104627,tcp,1
104628,tcp,1
104629,tcp,1
104630,tcp,1
104631,tcp,1
104632,tcp,1
104633,tcp,1
104634,tcp,1
104635,tcp,1
104636,tcp,1
104637,tcp,1
104638,tcp,1
104639,tcp,1
104640,tcp,1
104641,tcp,1
104642,tcp,1
104643,tcp,1
104644,tcp,1
104645,tcp,1
104646,tcp,1
104647,tcp,1
104648,tcp,1
104649,tcp,1
104650,tcp,1
104651,tcp,1
104652,tcp,1
104653,tcp,1
104654,tcp,1
104655,tcp,1
104656,tcp,1
104657,tcp,1
104658,tcp,1
104659,tcp,1
104660,tcp,1
104661,tcp,1
104662,tcp,1
104663,tcp,1
104664,tcp,1
104665,tcp,1
104666,tcp,1
104667,tcp,1
104668,tcp,1
104669,tcp,1
104670,tcp,1
104671,tcp,1
104672,tcp,1
104673,tcp,1
104674,tcp,1
104675,tcp,1
104676,tcp,1
104677,tcp,1
104678,tcp,1
104679,tcp,1
104680,tcp,1
104681,tcp,1
104682,tcp,1
104683,tcp,1
104684,tcp,1
104685,tcp,1
104686,tcp,1
104687,tcp,1
104688,tcp,1
104689,tcp,1
104690,tcp,1
104691,tcp,1
104692,tcp,1
104693,tcp,1
104694,tcp,1
104695,tcp,1
104696,tcp,1
104697,tcp,1
104698,tcp,1
104699,tcp,1
104700,tcp,1
104701,tcp,1
104702,tcp,1
104703,tcp,1
104704,tcp,1
104705,tcp,1
104706,tcp,1
104707,tcp,1
104708,tcp,1
104709,tcp,1
104710,tcp,1
104711,tcp,1
104712,tcp,1
104713,tcp,1
104714,tcp,1
104715,tcp,1
104716,tcp,1
104717,tcp,1
104718,tcp,1
104719,tcp,1
104720,tcp,1
104721,tcp,1
104722,tcp,1
104723,tcp,1
104724,tcp,1
104725,tcp,1
104726,tcp,1
104727,tcp,1
104728,tcp,1
104729,tcp,1
104730,tcp,1
104731,tcp,1
104732,tcp,1
104733,tcp,1
104734,tcp,1
104735,tcp,1
104736,tcp,1
104737,tcp,1
104738,tcp,1
104739,tcp,1
104740,tcp,1
104741,tcp,1
104742,tcp,1
104743,tcp,1
104744,tcp,1
104745,tcp,1
104746,tcp,1
104747,tcp,1
104748,tcp,1
104749,tcp,1
104750,tcp,1
104751,tcp,1
104752,tcp,1
104753,tcp,1
104754,tcp,1
104755,tcp,1
104756,tcp,1
104757,tcp,1
104758,tcp,1
104759,tcp,1
104760,tcp,1
104761,tcp,1
104762,tcp,1
104763,tcp,1
104764,tcp,1
104765,tcp,1
104766,tcp,1
104767,tcp,1
104768,tcp,1
104769,tcp,1
104770,tcp,1
104771,tcp,1
104772,tcp,1
104773,tcp,1
104774,tcp,1
104775,tcp,1
104776,tcp,1
104777,tcp,1
104778,tcp,1
104779,tcp,1
104780,tcp,1
104781,tcp,1
104782,tcp,1
104783,tcp,1
104784,tcp,1
104785,tcp,1
104786,tcp,1
104787,tcp,1
104788,tcp,1
104789,tcp,1
104790,tcp,1
104791,tcp,1
104792,tcp,1
104793,tcp,1
104794,tcp,1
104795,tcp,1
104796,tcp,1
104797,tcp,1
104798,tcp,1
104799,tcp,1
104800,tcp,1
104801,tcp,1
104802,tcp,1
104803,tcp,1
104804,tcp,1
104805,tcp,1
104806,tcp,1
104807,tcp,1
104808,tcp,1
104809,tcp,1
104810,tcp,1
104811,tcp,1
104812,tcp,1
104813,tcp,1
104814,tcp,1
104815,tcp,1
104816,tcp,1
104817,tcp,1
104818,tcp,1
104819,tcp,1
104820,tcp,1
104821,tcp,1
104822,tcp,1
104823,tcp,1
104824,tcp,1
104825,tcp,1
104826,tcp,1
104827,tcp,1
104828,tcp,1
104829,tcp,1
104830,tcp,1
104831,tcp,1
104832,tcp,1
104833,tcp,1
104834,tcp,1
104835,tcp,1
104836,tcp,1
104837,tcp,1
104838,tcp,1
104839,tcp,1
104840,tcp,1
104841,tcp,1
104842,tcp,1
104843,tcp,1
104844,tcp,1
104845,tcp,1
104846,tcp,1
104847,tcp,1
104848,tcp,1
104849,tcp,1
104850,tcp,1
104851,tcp,1
104852,tcp,1
104853,tcp,1
104854,tcp,1
104855,tcp,1
104856,tcp,1
104857,tcp,1
104858,tcp,1
104859,tcp,1
104860,tcp,1
104861,tcp,1
104862,tcp,1
104863,tcp,1
104864,tcp,1
104865,tcp,1
104866,tcp,1
104867,tcp,1
104868,tcp,1
104869,tcp,1
104870,tcp,1
104871,tcp,1
104872,tcp,1
104873,tcp,1
104874,tcp,1
104875,tcp,1
104876,tcp,1
104877,tcp,1
104878,tcp,1
104879,tcp,1
104880,tcp,1
104881,tcp,1
104882,tcp,1
104883,tcp,1
104884,tcp,1
104885,tcp,1
104886,tcp,1
104887,tcp,1
104888,tcp,1
104889,tcp,1
104890,tcp,1
104891,tcp,1
104892,tcp,1
104893,tcp,1
104894,tcp,1
104895,tcp,1
104896,tcp,1
104897,tcp,1
104898,tcp,1
104899,tcp,1
104900,tcp,1
104901,tcp,1
104902,tcp,1
104903,tcp,1
104904,tcp,1
104905,tcp,1
104906,tcp,1
104907,tcp,1
104908,tcp,1
104909,tcp,1
104910,tcp,1
104911,tcp,1
104912,tcp,1
104913,tcp,1
104914,tcp,1
104915,tcp,1
104916,tcp,1
104917,tcp,1
104918,tcp,1
104919,tcp,1
104920,tcp,1
104921,tcp,1
104922,tcp,1
104923,tcp,1
104924,tcp,1
104925,tcp,1
104926,tcp,1
104927,tcp,1
104928,tcp,1
104929,tcp,1
104930,tcp,1
104931,tcp,1
104932,tcp,1
104933,tcp,1
104934,tcp,1
104935,tcp,1
104936,tcp,1
104937,tcp,1
104938,tcp,1
104939,tcp,1
104940,tcp,1
104941,tcp,1
104942,tcp,1
104943,tcp,1
104944,tcp,1
104945,tcp,1
104946,tcp,1
104947,tcp,1
104948,tcp,1
104949,tcp,1
104950,tcp,1
104951,tcp,1
104952,tcp,1
104953,tcp,1
104954,tcp,1
104955,tcp,1
104956,tcp,1
104957,tcp,1
104958,tcp,1
104959,tcp,1
104960,tcp,1
104961,tcp,1
104962,tcp,1
104963,tcp,1
104964,tcp,1
104965,tcp,1
104966,tcp,1
104967,tcp,1
104968,tcp,1
104969,tcp,1
104970,tcp,1
104971,tcp,1
104972,tcp,1
104973,tcp,1
104974,tcp,1
104975,tcp,1
104976,tcp,1
104977,tcp,1
104978,tcp,1
104979,tcp,1
104980,tcp,1
104981,tcp,1
104982,tcp,1
104983,tcp,1
104984,tcp,1
104985,tcp,1
104986,tcp,1
104987,tcp,1
104988,tcp,1
104989,tcp,1
104990,tcp,1
104991,tcp,1
104992,tcp,1
104993,tcp,1
104994,tcp,1
104995,tcp,1
104996,tcp,1
104997,tcp,1
104998,tcp,1
104999,tcp,1
105000,tcp,1
105001,tcp,1
105002,tcp,1
105003,tcp,1
105004,tcp,1
105005,tcp,1
105006,tcp,1
105007,tcp,1
105008,tcp,1
105009,tcp,1
105010,tcp,1
105011,tcp,1
105012,tcp,1
105013,tcp,1
105014,tcp,1
105015,tcp,1
105016,tcp,1
105017,tcp,1
105018,tcp,1
105019,tcp,1
105020,tcp,1
105021,tcp,1
105022,tcp,1
105023,tcp,1
105024,tcp,1
105025,tcp,1
105026,tcp,1
105027,tcp,1
105028,tcp,1
105029,tcp,1
105030,tcp,1
105031,tcp,1
105032,tcp,1
105033,tcp,1
105034,tcp,1
105035,tcp,1
105036,tcp,1
105037,tcp,1
105038,tcp,1
105039,tcp,1
105040,tcp,1
105041,tcp,1
105042,tcp,1
105043,tcp,1
105044,tcp,1
105045,tcp,1
105046,tcp,1
105047,tcp,1
105048,tcp,1
105049,tcp,1
105050,tcp,1
105051,tcp,1
105052,tcp,1
105053,tcp,1
105054,tcp,1
105055,tcp,1
105056,tcp,1
105057,tcp,1
105058,tcp,1
105059,tcp,1
105060,tcp,1
105061,tcp,1
105062,tcp,1
105063,tcp,1
105064,tcp,1
105065,tcp,1
105066,tcp,1
105067,tcp,1
105068,tcp,1
105069,tcp,1
105070,tcp,1
105071,tcp,1
105072,tcp,1
105073,tcp,1
105074,tcp,1
105075,tcp,1
105076,tcp,1
105077,tcp,1
105078,tcp,1
105079,tcp,1
105080,tcp,1
105081,tcp,1
105082,tcp,1
105083,tcp,1
105084,tcp,1
105085,tcp,1
105086,tcp,1
105087,tcp,1
105088,tcp,1
105089,tcp,1
105090,tcp,1
105091,tcp,1
105092,tcp,1
105093,tcp,1
105094,tcp,1
105095,tcp,1
105096,tcp,1
105097,tcp,1
105098,tcp,1
105099,tcp,1
105100,tcp,1
105101,tcp,1
105102,tcp,1
105103,tcp,1
105104,tcp,1
105105,tcp,1
105106,tcp,1
105107,tcp,1
105108,tcp,1
105109,tcp,1
105110,tcp,1
105111,tcp,1
105112,tcp,1
105113,tcp,1
105114,tcp,1
105115,tcp,1
105116,tcp,1
105117,tcp,1
105118,tcp,1
105119,tcp,1
105120,tcp,1
105121,tcp,1
105122,tcp,1
105123,tcp,1
105124,tcp,1
105125,tcp,1
105126,tcp,1
105127,tcp,1
105128,tcp,1
105129,tcp,1
105130,tcp,1
105131,tcp,1
105132,tcp,1
105133,tcp,1
105134,tcp,1
105135,tcp,1
105136,tcp,1
105137,tcp,1
105138,tcp,1
105139,tcp,1
105140,tcp,1
105141,tcp,1
105142,tcp,1
105143,tcp,1
105144,tcp,1
105145,tcp,1
105146,tcp,1
105147,tcp,1
105148,tcp,1
105149,tcp,1
105150,tcp,1
105151,tcp,1
105152,tcp,1
105153,tcp,1
105154,tcp,1
105155,tcp,1
105156,tcp,1
105157,tcp,1
105158,tcp,1
105159,tcp,1
105160,tcp,1
105161,tcp,1
105162,tcp,1
105163,tcp,1
105164,tcp,1
105165,tcp,1
105166,tcp,1
105167,tcp,1
105168,tcp,1
105169,tcp,1
105170,tcp,1
105171,tcp,1
105172,tcp,1
105173,tcp,1
105174,tcp,1
105175,tcp,1
105176,tcp,1
105177,tcp,1
105178,tcp,1
105179,tcp,1
105180,tcp,1
105181,tcp,1
105182,tcp,1
105183,tcp,1
105184,tcp,1
105185,tcp,1
105186,tcp,1
105187,tcp,1
105188,tcp,1
105189,tcp,1
105190,tcp,1
105191,tcp,1
105192,tcp,1
105193,tcp,1
105194,tcp,1
105195,tcp,1
105196,tcp,1
105197,tcp,1
105198,tcp,1
105199,tcp,1
105200,tcp,1
105201,tcp,1
105202,tcp,1
105203,tcp,1
105204,tcp,1
105205,tcp,1
105206,tcp,1
105207,tcp,1
105208,tcp,1
105209,tcp,1
105210,tcp,1
105211,tcp,1
105212,tcp,1
105213,tcp,1
105214,tcp,1
105215,tcp,1
105216,tcp,1
105217,tcp,1
105218,tcp,1
105219,tcp,1
105220,tcp,1
105221,tcp,1
105222,tcp,1
105223,tcp,1
105224,tcp,1
105225,tcp,1
105226,tcp,1
105227,tcp,1
105228,tcp,1
105229,tcp,1
105230,tcp,1
105231,tcp,1
105232,tcp,1
105233,tcp,1
105234,tcp,1
105235,tcp,1
105236,tcp,1
105237,tcp,1
105238,tcp,1
105239,tcp,1
105240,tcp,1
105241,tcp,1
105242,tcp,1
105243,tcp,1
105244,tcp,1
105245,tcp,1
105246,tcp,1
105247,tcp,1
105248,tcp,1
105249,tcp,1
105250,tcp,1
105251,tcp,1
105252,tcp,1
105253,tcp,1
105254,tcp,1
105255,tcp,1
105256,tcp,1
105257,tcp,1
105258,tcp,1
105259,tcp,1
105260,tcp,1
105261,tcp,1
105262,tcp,1
105263,tcp,1
105264,tcp,1
105265,tcp,1
105266,tcp,1
105267,tcp,1
105268,tcp,1
105269,tcp,1
105270,tcp,1
105271,tcp,1
105272,tcp,1
105273,tcp,1
105274,tcp,1
105275,tcp,1
105276,tcp,1
105277,tcp,1
105278,tcp,1
105279,tcp,1
105280,tcp,1
105281,tcp,1
105282,tcp,1
105283,tcp,1
105284,tcp,1
105285,tcp,1
105286,tcp,1
105287,tcp,1
105288,tcp,1
105289,tcp,1
105290,tcp,1
105291,tcp,1
105292,tcp,1
105293,tcp,1
105294,tcp,1
105295,tcp,1
105296,tcp,1
105297,tcp,1
105298,tcp,1
105299,tcp,1
105300,tcp,1
105301,tcp,1
105302,tcp,1
105303,tcp,1
105304,tcp,1
105305,tcp,1
105306,tcp,1
105307,tcp,1
105308,tcp,1
105309,tcp,1
105310,tcp,1
105311,tcp,1
105312,tcp,1
105313,tcp,1
105314,tcp,1
105315,tcp,1
105316,tcp,1
105317,tcp,1
105318,tcp,1
105319,tcp,1
105320,tcp,1
105321,tcp,1
105322,tcp,1
105323,tcp,1
105324,tcp,1
105325,tcp,1
105326,tcp,1
105327,tcp,1
105328,tcp,1
105329,tcp,1
105330,tcp,1
105331,tcp,1
105332,tcp,1
105333,tcp,1
105334,tcp,1
105335,tcp,1
105336,tcp,1
105337,tcp,1
105338,tcp,1
105339,tcp,1
105340,tcp,1
105341,tcp,1
105342,tcp,1
105343,tcp,1
105344,tcp,1
105345,tcp,1
105346,tcp,1
105347,tcp,1
105348,tcp,1
105349,tcp,1
105350,tcp,1
105351,tcp,1
105352,tcp,1
105353,tcp,1
105354,tcp,1
105355,tcp,1
105356,tcp,1
105357,tcp,1
105358,tcp,1
105359,tcp,1
105360,tcp,1
105361,tcp,1
105362,tcp,1
105363,tcp,1
105364,tcp,1
